-0.31751531,-0.34112293,0.88165152,0.55773091,3.38423872,0.36093307,0.74558574,0.83579201,0.79532099,2.19061756,-0.56959093,2.94171095,0.87003940,2.03272557,3.86169362,-3.01256943,0.42435101,-0.20494261,1.58966660,3.78111076,-3.53129411,4.39821053,0.45848870,2.13668633,1.70420647,-0.43199319,1.83375049,-1.02215695,-0.11105531,2.82267857,-2.20204592,0.75395381,-0.10204250,0.10714051,3.67356086,-2.23563051,-0.14696020,0.00534487,-2.07720709,1.62330449,-2.54096556,-0.64062172,-1.35307109,-1.42088389,1.60058546,-1.40095079,-0.67930132,-2.40737867,-1.61505246,2.27261400,-2.10633588,-0.94285262,-0.93020332,0.20305181,3.67159247,-0.60885686,0.05943614,-0.16629221,-1.15594029,3.49415469
2.92176843,1.62132418,1.01785445,0.28069389,5.04113197,-0.43189862,1.90803361,1.41355181,-0.48943055,2.94861889,2.23801875,1.24530232,4.35212755,0.56566095,7.57801437,0.34041923,1.83891022,1.61578882,0.35663670,4.22692108,0.57680124,2.45549226,-0.03084183,-0.44730958,5.14873457,0.66379207,2.11760807,2.34631562,1.14122081,5.58497143,0.65269339,2.14065480,1.85695195,2.21075869,4.57414055,-0.05985698,0.77711558,1.42806447,0.47998908,3.69270325,-0.56298321,0.72476208,-0.05696976,-0.33105755,3.81826210,2.53610873,0.67692685,2.09720135,0.59806538,2.87357044,0.23221916,0.29837751,1.75316119,2.57416010,4.61552906,1.14543867,3.44172573,1.97860730,0.91312379,4.08336687
2.51913834,1.13179290,0.29939607,0.15686470,4.75860739,0.59253114,-0.36525321,1.28237891,1.40888882,3.46608877,0.71055418,3.30571222,1.56422114,3.74153376,7.79665232,2.00224352,3.47968674,3.51276445,2.41992998,4.82900238,0.46451157,4.03785515,2.19279528,2.01399207,5.37463713,-0.46210876,3.18454123,1.87261403,4.18034649,5.15890121,0.43114233,2.84498262,2.07727051,1.78865004,5.72076988,0.61264181,1.14077306,2.64677000,-0.28120553,3.56971693,0.23900160,0.02379003,-0.11835434,1.75456882,2.27113318,1.79632711,1.75745106,0.68283832,1.58704579,3.33289361,-0.05957717,2.36900687,2.28560805,4.40457487,4.83141375,1.27993131,2.94040298,0.55409729,1.37252665,4.56162405
2.23909044,0.84577179,0.33870125,3.68046665,5.47670460,1.15312290,-0.66092408,0.60622770,1.66372001,3.90424442,3.21514726,0.92042947,1.21910012,2.19057298,5.58677578,1.98382092,0.06561518,1.03113115,3.64206743,5.32978249,0.58186257,1.15571105,0.44791541,1.87247097,5.73699093,0.26946872,1.34780872,1.36449385,1.57363391,5.53236628,1.24576855,0.63348806,1.74059319,2.09400988,6.56254673,-0.06117686,0.74213350,1.20459354,1.07437539,4.62057781,0.59204787,-0.41742447,0.52831966,0.61008459,3.66139841,0.42356372,2.08972692,0.59904444,-0.26360661,3.57991743,0.89127553,2.74532366,2.14191103,2.93542099,6.46792698,0.46222317,2.21818256,2.20647311,1.48930001,6.21148539
1.56068587,0.58036631,-0.05054411,0.40397662,5.64719772,0.11893055,-0.79167277,-0.23379391,0.30928823,3.77748823,0.78147602,0.68690598,-0.03624615,0.95978546,5.28683567,0.71669823,0.52060074,0.26943755,1.19855213,4.96185303,1.01914501,1.04210114,0.01869400,1.10457766,5.62388039,0.45453194,0.86043751,-0.28352946,0.28570065,5.33341312,0.60289681,0.34102541,-0.27591538,0.31107101,5.20465040,-0.53549141,0.48523265,-0.19250749,0.10450256,4.56422758,1.28748608,0.00052506,0.52208269,0.60719836,5.92895222,0.85587579,0.47226954,-0.18023834,-0.07829603,4.77595139,-0.03764373,1.07760096,1.06109548,2.02844691,6.48933363,0.48148793,1.19188070,0.53203839,1.27185154,5.08350897
